gene	log2fc	pval	qval	mean_tumor_log2tpm	mean_normal_log2tpm	n_tumor	n_normal
RPL13AP2	0.6118711131622555	8.212189181442174e-06	1.4312208181531729e-05	1.1345257212605728	0.5226546080983173	471	41
RPL13AP20	-0.4775453182134797	0.04782962300621494	0.058608932541466215	3.477848409885104	3.9553937280985836	471	41
RPL13AP25	0.3302835879916284	0.0004196251479682172	0.0006324363269891547	4.950801621284755	4.620518033293127	471	41
RPL13AP5	0.819872748823756	1.8199682212655358e-07	3.6785791741888387e-07	6.697129090920728	5.877256342096972	471	41
RPL13AP6	0.26880871981450705	0.06445654919489556	0.07766458326649625	1.6010831587042131	1.332274438889706	471	41
RPL13AP7	0.13489837653862047	0.1131222839823448	0.13254800686713736	1.6498731796288708	1.5149748030902503	471	41
RPL13P12	1.6345928337314124	1.450391670755161e-13	5.56367843904795e-13	7.0517907714564965	5.417197937725084	471	41
RPL13P2	1.3600153298607849	1.050566353444604e-09	2.622469744934503e-09	1.751793678504047	0.3917783486432623	471	41
RPL13P5	0.5652482105101089	6.880298279034322e-14	2.7500927724833375e-13	1.5868890285364428	1.0216408180263339	471	41
RPL14	0.6598400082859976	2.711783723777406e-13	1.0028816287157474e-12	7.9026163597287065	7.242776351442709	471	41
RPL14P1	0.6287000540555328	2.1692341204843584e-06	3.983979778480554e-06	4.782906739517788	4.154206685462255	471	41
RPL14P3	0.4897717319033894	1.3222379797590823e-07	2.7111343650642916e-07	1.3346797021651295	0.8449079702617401	471	41
RPL15	0.4286792857190509	1.005940180866946e-08	2.2861804781581865e-08	8.561269144593313	8.132589858874262	471	41
RPL15P21	-1.005078705219392	9.978766402825601e-21	1.3497392866371862e-19	0.41504348675032243	1.4201221919697145	471	41
RPL15P3	0.4310420864831137	0.0002505503773049783	0.00038469421924306656	4.6922288422097225	4.261186755726609	471	41
RPL17	0.7503413238245229	6.29997607549628e-14	2.529623906432105e-13	2.8112156730716893	2.0608743492471664	471	41
RPL17P36	0.13100535410345326	0.24136153112012804	0.2703955422745912	1.8206289888571767	1.6896236347537235	471	41
RPL17P50	0.8232539077105092	1.362806065726124e-14	5.949539482452282e-14	2.162721399975601	1.3394674922650918	471	41
RPL18	0.8770653934918382	5.800746772853025e-18	4.235362828221999e-17	9.919011832496885	9.041946439005047	471	41
RPL18A	0.7045944979830114	1.9764316992240505e-12	6.624845575758423e-12	9.010405359405631	8.30581086142262	471	41
RPL18AP3	0.7177482281563377	1.2870572478928276e-07	2.643307894185491e-07	6.481085839971405	5.763337611815067	471	41
RPL18P13	1.1130777560254188	9.141526255990075e-09	2.088085848174335e-08	1.3065499686424098	0.1934722126169911	471	41
RPL19	0.625165843405675	3.7028144607789825e-14	1.535443029639243e-13	10.13863761939513	9.513471775989455	471	41
RPL19P21	0.5353853571942562	0.00018944142494214386	0.0002938135565527165	1.5116638578009864	0.9762785006067303	471	41
RPL19P5	0.676076496689248	4.840934393756918e-08	1.0331276733937601e-07	1.2111464939981897	0.5350699973089418	471	41
RPL21	0.5661373666885829	1.3281877497917604e-08	2.978949880486843e-08	8.912930540983238	8.346793174294655	471	41
RPL21P11	0.0255763209455373	0.9512592733426812	0.9576213023229656	1.1172025183313794	1.091626197385842	471	41
RPL21P119	0.1299872699032849	0.4429555542435495	0.47706031468830423	1.8580552507404269	1.728067980837142	471	41
RPL21P120	0.6497909014397778	3.799654810299608e-09	8.975951826181944e-09	1.3997371709968196	0.7499462695570418	471	41
RPL21P134	-0.5182686409749369	2.4089451012043544e-05	4.042299397552157e-05	1.003715304354431	1.5219839453293678	471	41
RPL21P16	0.4437552040164494	0.012438062789108912	0.01625593008539159	4.607155924217168	4.163400720200719	471	41
RPL21P28	-0.0949375791305549	0.7033424496261922	0.7304690617660476	2.8162235472662633	2.9111611263968182	471	41
RPL21P37	-0.011314560122672734	0.7075566226597468	0.7345425419512379	1.0040178042369705	1.0153323643596432	471	41
RPL21P75	0.24259420065075288	0.03831807154691264	0.04748571937320938	1.985354825080459	1.742760624429706	471	41
RPL21P93	0.30014756471218973	0.01045409894022815	0.013767078175155758	1.0882594727760624	0.7881119080638727	471	41
RPL22	0.36222654107670227	3.3932885068764185e-07	6.699462320022489e-07	6.525003119559223	6.162776578482521	471	41
RPL22L1	1.7996748613801428	1.3237745929843784e-18	1.0904113356897982e-17	6.2760891349797685	4.476414273599626	471	41
RPL22P1	0.3295629836125564	0.008417775479678213	0.01120270868076876	3.4610220223078842	3.131459038695328	471	41
RPL22P2	0.4877502755760047	6.292666481139359e-05	0.00010184739398892127	1.0312481369267736	0.5434978613507689	471	41
RPL22P24	-0.09774331813986237	0.41349038719467157	0.4473089054106312	1.6469098510206448	1.7446531691605072	471	41
RPL23	0.667333384308268	3.673915548214723e-12	1.191333579812364e-11	8.524012513610389	7.856679129302121	471	41
RPL23A	0.7420585760347729	3.124853646061939e-14	1.3056179729726407e-13	8.229405939334562	7.487347363299789	471	41
RPL23AP18	0.3494802943228338	0.0012698696979608108	0.0018327876783140336	1.2366569850080846	0.8871766906852508	471	41
RPL23AP2	0.19519295777243761	0.037259395400076514	0.04619325676809204	1.2941370690905842	1.0989441113181466	471	41
RPL23AP53	0.3589376441008998	1.81234538167118e-05	3.069553232988185e-05	1.7406280943404864	1.3816904502395866	471	41
RPL23AP64	0.2953419764016476	0.02890947852003742	0.036290286159575046	1.8149175780848559	1.5195756016832083	471	41
RPL23AP65	0.9843358661166712	5.676238142518794e-09	1.3198340365447383e-08	2.615097892104343	1.6307620259876716	471	41
RPL23AP7	0.25254626397676416	0.0003222039091275149	0.0004903502457349348	2.254634271087556	2.002088007110792	471	41
RPL23AP82	0.26262909613842567	9.171214515167336e-05	0.0001463654891773611	2.2405417070622664	1.9779126109238407	471	41
RPL23AP97	-0.24249836912731737	0.34785736582572013	0.38085894122205516	0.9752069581835775	1.2177053273108949	471	41
RPL23P2	0.460133815262588	2.2105078610177006e-07	4.4394177147203474e-07	1.3103725952697907	0.8502387800072027	471	41
RPL23P8	0.7684842514705275	1.4299552862508633e-08	3.1978339741160574e-08	1.9386874960002423	1.1702032445297148	471	41
RPL24	0.560596276779119	3.899150216403466e-10	1.0174534666036663e-09	9.369091807106626	8.808495530327507	471	41
RPL24P2	0.8010133497065088	6.285925158044722e-09	1.4565988657864544e-08	3.2707743543425853	2.4697610046360765	471	41
RPL24P4	1.018648600314791	7.4058407476738415e-09	1.7057842192948473e-08	4.861200303978109	3.8425517036633177	471	41
RPL24P8	0.4981433312384502	0.003945684561205585	0.005420239080942987	2.6777360960047503	2.1795927647663	471	41
RPL26	1.220251208536176	5.695546763784838e-14	2.305315423052512e-13	6.424880445161658	5.204629236625482	471	41
RPL26L1	0.7738130520275455	2.91236797639305e-15	1.3865831963303055e-14	5.5650184722940885	4.791205420266543	471	41
RPL26P19	0.3355979220485792	0.01951870029919748	0.02495418010665458	3.556194385758128	3.220596463709549	471	41
RPL26P6	0.23146141865143655	0.028911062109978868	0.036290286159575046	2.640613159764516	2.4091517411130794	471	41
RPL27	0.7445450058688046	2.2089549520692862e-13	8.262936631455439e-13	10.073715109828084	9.32917010395928	471	41
RPL27A	0.6209927373009858	5.335174415557477e-12	1.6984410092621606e-11	8.74922104260399	8.128228305303004	471	41
RPL28	0.8989998750714108	7.73946237285555e-18	5.482689937584839e-17	8.94909974567132	8.05009987059991	471	41
RPL29	0.7370404275167317	1.2183291132683082e-14	5.3492879615477874e-14	10.164932056508082	9.42789162899135	471	41
RPL29P11	0.5391979571627861	7.50308421346832e-06	1.312704312372249e-05	1.8785156101329938	1.3393176529702078	471	41
RPL29P12	0.4375192922580524	4.653900755666886e-05	7.61850215728291e-05	1.2851944472482095	0.8476751549901571	471	41
RPL29P19	-0.09674202514266694	0.09962605192215626	0.11761056444570948	0.9761983999546884	1.0729404250973553	471	41
RPL3	0.4498556033582517	2.049073506491484e-09	4.977411520389176e-09	10.68542222787344	10.235566624515188	471	41
RPL30	0.8634751465693329	1.6420143092294436e-16	9.310210560154453e-16	8.063166293311221	7.1996911467418885	471	41
RPL30P4	1.0761228262363551	2.8164952863931892e-09	6.735646182600551e-09	1.4896485951068752	0.41352576887052006	471	41
RPL31	0.695657630994992	6.570080837497172e-14	2.6308707055289383e-13	8.91395994264192	8.218302311646928	471	41
RPL31P17	0.44074973806742723	0.0006661553669097155	0.0009864342190067266	1.4344166056061576	0.9936668675387303	471	41
RPL31P49	0.7267954766002911	1.4227986652175199e-08	3.1830420850032704e-08	1.3040391129889588	0.5772436363886677	471	41
RPL31P61	1.0373157235517532	4.785313480767121e-07	9.331652719498368e-07	1.3299954411807682	0.2926797176290149	471	41
RPL31P63	0.5145883921457053	3.591104179298684e-05	5.938861461323046e-05	1.4712700682451234	0.9566816760994181	471	41
RPL32	0.6380306567848812	1.1340035950981463e-12	3.9043865715099615e-12	9.661679298095379	9.023648641310498	471	41
RPL32P3	0.519601242859062	7.134966841347748e-07	1.3692263380513804e-06	2.3501821007644503	1.8305808579053884	471	41
RPL34	0.4392383137591622	3.82822254275221e-08	8.237882111486947e-08	8.821138385075761	8.381900071316599	471	41
RPL34P18	0.8712835197515674	2.7582760654341033e-07	5.490054225628389e-07	1.9949734077604966	1.1236898880089292	471	41
RPL34P27	0.744210184086853	4.4608988470929776e-07	8.717364580132538e-07	1.3689603057130564	0.6247501216262034	471	41
RPL34P31	1.2968545480031801	2.689619732008353e-06	4.889738112976062e-06	1.748788937006158	0.45193438900297783	471	41
RPL34P33	0.7216525340998168	4.1260950751589194e-05	6.782848909607367e-05	1.0687841172300216	0.3471315831302048	471	41
RPL34P34	0.23699565164464176	0.09137215639600872	0.10833142899489091	1.1113552129004505	0.8743595612558087	471	41
RPL35	0.9107585493794605	2.76950646593643e-16	1.5227529931815946e-15	10.194186210388102	9.283427661008641	471	41
RPL35A	0.7941311372680229	3.4130498228307746e-15	1.6127507493928835e-14	9.278888341532756	8.484757204264733	471	41
RPL35AP21	0.9365165074695794	6.919984944364523e-07	1.3301446720716395e-06	1.0434692765015277	0.10695276903194834	471	41
RPL35AP36	0.8641140522786572	1.2915062841623256e-08	2.9018521523836074e-08	1.0922288322669336	0.22811477998827628	471	41
RPL35P1	-0.4110628900272717	0.14231264894893314	0.16459368625728388	2.5601256767980125	2.971188566825284	471	41
RPL35P2	1.6629113067327108	3.156372487304184e-05	5.2450345229207385e-05	1.784186995966373	0.12127568923366226	471	41
RPL35P5	0.10884390782897002	0.1932894355396424	0.21974185822790662	3.0794285735414673	2.9705846657124972	471	41
RPL36	0.8983082385633807	3.5708822132426176e-17	2.244354270428827e-16	9.809784623548234	8.911476384984853	471	41
RPL36A	1.102038548156942	8.527644617654554e-21	1.1769619855918053e-19	1.8956448283785459	0.7936062802216038	471	41
RPL36AL	-0.23079423856722947	0.0692032097790127	0.08315055791895973	9.276184280667715	9.506978519234945	471	41
RPL36AP43	0.08001012993956969	0.6391423674713497	0.6691120764736425	1.5636457743270757	1.483635644387506	471	41
RPL37	0.814140885618234	3.189659220990832e-17	2.013372349135109e-16	8.262386073760634	7.4482451881424	471	41
RPL37A	0.7033178341093205	5.57715909644117e-15	2.5611303480423848e-14	8.918800075349806	8.215482241240485	471	41
RPL37AP1	0.8889080164923899	4.9280303253281043e-05	8.049333419465512e-05	2.962746713566773	2.073838697074383	471	41
RPL37AP8	1.6708600156201614	8.440203330354806e-08	1.759058234921639e-07	2.0347352882790006	0.3638752726588391	471	41
RPL37P2	1.566147428499914	1.208529997656609e-13	4.682821075628281e-13	3.24528067468824	1.6791332461883262	471	41
RPL37P23	1.185473772246218	1.5885811456372932e-11	4.7984908919967706e-11	2.284428259358863	1.0989544871126449	471	41
RPL37P6	-0.09156398491414852	0.44690987572400753	0.4809367443553619	1.8104918751157364	1.902055860029885	471	41
RPL38	0.7549458514992065	2.5736178703027595e-15	1.2366707861910476e-14	8.338218797585933	7.583272946086726	471	41
RPL38P2	1.2464554671969803	1.3499901800233765e-13	5.20119821929374e-13	1.3067562168045794	0.06030074960759921	471	41
RPL39	0.14512289631454678	0.12797651649114306	0.14881442270884915	7.150024997772803	7.004902101458256	471	41
RPL39L	-0.3855249771145779	0.007991082263982485	0.010659013084222945	2.87305433279916	3.258579309913738	471	41
RPL39P15	0.2995449449941927	0.04059296659413372	0.05015665015711001	1.8183410310253265	1.5187960860311338	471	41
RPL39P16	0.3754655974761827	0.002712152697073534	0.0037889574951592794	1.4290003004213594	1.0535347029451767	471	41
RPL39P3	0.6180743135933451	0.0004910335470281459	0.0007359652592946958	6.538437842137337	5.920363528543992	471	41
RPL39P36	0.37704803572909373	8.373391149817451e-05	0.0001340701805068053	2.0716174216165353	1.6945693858874415	471	41
RPL39P38	0.20020199173768405	0.11433335477134557	0.13386017224293092	1.3782680964407075	1.1780661047030234	471	41
RPL39P40	1.3899363597993886	1.8184552122108016e-09	4.43556990889812e-09	3.089861743765428	1.6999253839660393	471	41
RPL3P2	0.7450838203516321	6.997960790812604e-06	1.2270131800650783e-05	2.347115621219536	1.6020318008679038	471	41
RPL3P4	0.5768560084951568	1.3844369977265805e-06	2.5863286270248023e-06	6.890496857517013	6.313640849021856	471	41
RPL3P7	1.1628365239216476	7.977935670479888e-08	1.6664621645453838e-07	2.349009541202602	1.1861730172809544	471	41
RPL4	0.6327115685787668	9.431886959016411e-12	2.9110578555071505e-11	9.660988104105469	9.028276535526702	471	41
RPL41	0.27266713148803134	0.0004248892002437135	0.0006399318998966936	9.447045643133713	9.174378511645681	471	41
RPL41P1	-3.059278276600235	0.16487642499323885	0.18910053536671634	5.563182813696578	8.622461090296813	471	41
RPL41P2	0.45834474891292887	0.0004910335470281459	0.0007359652592946958	3.3015790249664474	2.8432342760535185	471	41
RPL41P5	-1.4442341026667842	6.0820284758540834e-05	9.864671531429937e-05	6.201758785719396	7.64599288838618	471	41
RPL4P4	1.040963877467926	1.571213941809951e-12	5.326400140368633e-12	3.7579527230771865	2.7169888456092606	471	41
RPL4P5	0.7867667087089028	7.154355763937514e-12	2.2403157780708315e-11	2.101694728561739	1.3149280198528364	471	41
RPL5	0.458968296615188	1.7047434903384565e-07	3.45361067621656e-07	9.827113256709206	9.368144960094018	471	41
RPL5P1	0.7732907297166384	6.208432000064868e-07	1.1983416917266814e-06	1.7100674075318922	0.9367766778152539	471	41
RPL5P12	0.6046072981638467	1.540763312110109e-06	2.8683279798700986e-06	1.1150134688404305	0.5104061706765838	471	41
RPL5P17	0.7203726818388321	4.812091623062872e-06	8.563636375683128e-06	1.0546911813165198	0.3343184994776878	471	41
RPL5P23	0.25781984866944385	0.002410486821228301	0.0033852858281201432	1.1042657254427672	0.8464458767733234	471	41
RPL5P34	0.05213247109838948	0.4147604775367105	0.44858728550629545	1.8370699205149303	1.7849374494165409	471	41
RPL5P4	0.6772864197051873	6.950406804535945e-10	1.7696055260182526e-09	1.799931737249417	1.1226453175442297	471	41
RPL6	0.41807560677398037	1.2393279967469982e-06	2.323624544949578e-06	8.81725865471785	8.39918304794387	471	41
RPL6P27	-0.19631107721591956	0.9184742564699924	0.9283849010327174	4.046608257293558	4.242919334509478	471	41
RPL7	0.8206878859756337	1.0428696442269647e-14	4.619209583622001e-14	9.83087140730524	9.010183521329607	471	41
RPL7A	0.8034181279045001	2.10438626357364e-16	1.177266406854999e-15	11.034654336934537	10.231236209030037	471	41
RPL7AP11	0.22665385294611085	0.06065426009486852	0.07333897525099413	1.3415979902824149	1.114944137336304	471	41
RPL7AP30	0.7562377537422735	2.1630529199018514e-09	5.233350224206808e-09	2.528499505638971	1.7722617518966977	471	41
RPL7AP50	0.8182395378851033	5.3563851779997475e-11	1.5308567371659555e-10	2.8805641597338827	2.0623246218487794	471	41
RPL7AP6	0.6826704313498095	7.718792438461014e-06	1.3485679923981836e-05	3.7946450306487347	3.111974599298925	471	41
RPL7AP66	-0.09113121617597364	0.4436477240932538	0.4777082875286558	1.6319796057936045	1.723110821969578	471	41
RPL7L1	0.9603307759488997	1.0972758674457053e-19	1.1373823014471053e-18	5.713962792497612	4.753632016548712	471	41
RPL7P1	0.12139925814408636	0.2785682147180988	0.30944019360416536	2.8430926887211614	2.721693430577075	471	41
RPL7P23	0.3332882385909879	0.00636443066467079	0.008582293662249788	2.0144870863545403	1.6811988477635524	471	41
RPL7P32	0.43385993764994524	1.0331265258484658e-05	1.7861783941801835e-05	1.3435731097369428	0.9097131720869975	471	41
RPL7P47	0.48212220438174336	3.173427801443082e-06	5.726738089067949e-06	1.2665623022224224	0.784440097840679	471	41
RPL7P6	0.21050140811484053	0.06321082538171634	0.07624697573954839	1.1986786401767022	0.9881772320618617	471	41
RPL7P9	0.33700855769216	0.01187046499327209	0.015543963045320455	4.692970556902442	4.355961999210282	471	41
RPL8	0.994979689642479	3.100807412075438e-17	1.965742236647248e-16	11.84546701163196	10.850487321989482	471	41
RPL8P1	0.8907920601308748	3.521910199308237e-07	6.944061858488284e-07	1.3235382875755763	0.43274622744470165	471	41
RPL9	0.4126594983247509	9.719925523130904e-06	1.6856485316381916e-05	8.361971383268536	7.949311884943785	471	41
RPL9P28	0.39470782957491723	0.0016229398217317457	0.002318993363125174	1.038870912573215	0.6441630829982977	471	41
RPL9P32	0.3605687905839726	0.00389465683874273	0.005355989503912089	1.0107799280328298	0.6502111374488572	471	41
RPL9P7	-0.21246219834149338	0.09654998794443284	0.11413222161964066	1.3674486421834384	1.5799108405249318	471	41
RPLP0	0.768800939318437	4.289070167180923e-15	2.001452430159598e-14	10.828539325778383	10.059738386459946	471	41
RPLP0P2	0.970067703597569	8.173360320154826e-19	7.014670984320011e-18	1.4989089922762797	0.5288412886787107	471	41
RPLP0P6	1.1668054273761674	4.3034567122537824e-10	1.1186446665609057e-09	5.450650190693621	4.283844763317454	471	41
RPLP1	0.4801567137757665	1.8013150458579764e-09	4.395588093751534e-09	10.470639715817873	9.990483002042106	471	41
RPLP1P6	0.43410970463439336	5.0335413699431305e-05	8.218588639539076e-05	1.9336971640170482	1.4995874593826548	471	41
RPLP2	0.6320386966812759	4.31208117646806e-14	1.773057707186061e-13	10.793681090082623	10.161642393401348	471	41
RPN1	0.6005148663154518	2.285372020511052e-16	1.272452945090741e-15	8.354577609637321	7.754062743321869	471	41
RPN2	1.1600260750542262	2.3869825636672944e-22	5.806236178003414e-21	9.23191039922228	8.071884324168053	471	41
RPP14	0.23914742450061022	6.803014874256695e-05	0.00010977454631695383	2.2586467155884944	2.019499291087884	471	41
RPP21	0.8073111827223651	9.237863437297243e-16	4.712876297240571e-15	1.5970828152768195	0.7897716325544544	471	41
RPP25	0.6479809356917539	3.337601949756126e-10	8.778152320363669e-10	5.756239657585778	5.108258721894024	471	41
RPP25L	0.24359181055369294	6.228477352251078e-05	0.0001008826585583498	6.4607089252432175	6.2171171146895245	471	41
RPP30	0.35628167132562183	3.373607817419406e-07	6.665845267773058e-07	3.944394558401757	3.588112887076135	471	41
RPP38	0.6419717352704186	6.258575271778748e-19	5.524810331058727e-18	4.083344365393329	3.4413726301229106	471	41
RPP40	1.3789051777070402	2.1586131843435732e-21	3.5795985677471437e-20	3.7082850362829527	2.3293798585759125	471	41
RPRD1A	0.2878201571763572	0.0010108385321376864	0.0014712295363203962	4.2428449649583815	3.9550248077820243	471	41
RPRD1B	0.71783821801397	1.7788588321867355e-14	7.642733970355418e-14	5.08380161651139	4.36596339849742	471	41
RPRD2	0.045546447846684934	0.4194993023826381	0.4534062976715748	4.390092359466867	4.344545911620182	471	41
RPRM	-0.6842849731217132	0.0022027207587404494	0.0031063513198412917	0.7302386151620243	1.4145235882837375	471	41
RPS10	1.9923497125103662	1.3434733388159981e-22	3.66252460834188e-21	2.7324456156492376	0.7400959031388715	471	41
RPS10P2	0.8560059950218091	5.353017510724846e-08	1.1369099166989026e-07	2.005037236803118	1.149031241781309	471	41
RPS10P3	0.24113225185122955	0.06195448234573884	0.07482891355811033	1.5689336128094575	1.327801360958228	471	41
RPS10P5	0.4697904679465633	3.364964418755156e-08	7.272105580893001e-08	1.0962969556784874	0.6265064877319241	471	41
RPS10P7	0.17128987748116042	0.050363093989097524	0.06155917121251487	1.9874957693279451	1.8162058918467847	471	41
RPS10P9	0.1194441078253261	0.24253110634584518	0.27167124499788065	1.2504708503767383	1.1310267425514122	471	41
RPS11	0.6288166679781266	3.2461431946754807e-13	1.1877795096910428e-12	11.696744303255647	11.06792763527752	471	41
RPS11P5	1.616170903518622	3.8835598978917845e-13	1.4072710568265888e-12	4.417786169510991	2.8016152659923685	471	41
RPS12	0.5153727770437886	1.6460515289110509e-10	4.473551462292055e-10	12.188783363675443	11.673410586631654	471	41
RPS12P26	0.5425717499607812	0.0004870008503851798	0.0007301812964751879	1.8620476309481262	1.319475880987345	471	41
RPS12P3	0.2133061541712935	0.036171306963490295	0.044888512926081856	1.9302520593266512	1.7169459051553577	471	41
RPS13	0.6525509829954323	1.335067224678185e-13	5.144835492436979e-13	9.517960937581439	8.865409954586006	471	41
RPS13P2	1.1655820173098133	1.6441280443054146e-11	4.9537620168114036e-11	3.722523736482962	2.5569417191731487	471	41
RPS14	0.6949100123678846	1.8555160086453036e-11	5.567812647512769e-11	9.364365435252207	8.669455422884322	471	41
RPS14P8	1.234963362815351	0.00046891834571006737	0.0007040171343819264	2.9044984167357204	1.6695350539203695	471	41
RPS15	0.9916769423118641	1.4819295407728938e-17	9.900706048008888e-17	9.43121130281502	8.439534360503156	471	41
RPS15A	0.8179755631293419	5.444735564574906e-17	3.323647765259226e-16	5.544791536170437	4.726815973041095	471	41
RPS15AP1	0.5695819488779388	2.9981438589313583e-06	5.423203728393606e-06	3.7984257516025712	3.2288438027246325	471	41
RPS15AP10	0.3081026197746959	0.006622059419353878	0.008915303756153287	1.066625493101889	0.7585228733271931	471	41
RPS15AP11	-0.8083450455218117	3.373120395141169e-10	8.86385038927995e-10	1.614733883005647	2.4230789285274588	471	41
RPS15AP12	-0.016084492581407206	0.9925342921688636	0.9940033142939886	1.6619707307073108	1.678055223288718	471	41
RPS15AP17	1.0235437591226098	4.977244643908351e-08	1.0605475550377491e-07	1.6052265412254973	0.5816827821028875	471	41
RPS15AP24	0.8429731764725608	3.6446926380476226e-08	7.856387031659325e-08	1.451838770807972	0.6088655943354113	471	41
RPS15AP38	0.4553665918844134	0.00042890519170708937	0.0006457043367373526	1.2575127390839034	0.80214614719949	471	41
RPS15P4	1.1584743370042068	3.766090808945757e-14	1.560946698901947e-13	5.816415814633192	4.657941477628985	471	41
RPS15P5	0.48813315950100133	1.7049882676023758e-06	3.1593590467956063e-06	1.2512933062516758	0.7631601467506745	471	41
RPS16	0.8375470105996516	1.972994256706887e-15	9.651778293018051e-15	10.201382855550282	9.36383584495063	471	41
RPS16P2	-0.31945828083882777	0.0003807943846852807	0.000575587495381725	0.8495455173957442	1.169003798234572	471	41
RPS17	1.2763232990088005	8.661979498269576e-22	1.6653506653277893e-20	2.8782894953819764	1.601966196373176	471	41
RPS18	0.8406146913721333	1.4868586877981486e-13	5.696121024758146e-13	11.816996061151874	10.976381369779741	471	41
RPS18P12	0.9929231382841435	3.4266874318258114e-06	6.160414729617553e-06	3.2661671509071466	2.273244012623003	471	41
RPS18P9	-0.03910503349692673	0.16635700904617	0.19072412514238005	2.4404168638334154	2.479521897330342	471	41
RPS19	0.9239499316286661	2.1588117915236845e-18	1.7025899892755757e-17	10.110770925247833	9.186820993619166	471	41
RPS19BP1	0.334720778069153	2.4045962481664657e-08	5.2657727588236294e-08	5.718940734183914	5.384219956114761	471	41
RPS19P1	1.7625644863728995	7.374985392744867e-11	2.0800907711663975e-10	2.5757499079337567	0.813185421560857	471	41
RPS19P3	1.3299093739323888	5.695546763784838e-14	2.305315423052512e-13	2.496342965023523	1.1664335910911343	471	41
RPS19P7	1.0980530526724364	5.657671486582138e-10	1.4543763729370204e-09	1.3838717986628424	0.2858187459904059	471	41
RPS2	1.1409884664644032	6.640316958251044e-21	9.423257208038608e-20	10.993887535976816	9.852899069512413	471	41
RPS20	0.5799538909887021	3.0872618156401663e-10	8.146504020862896e-10	8.439848513015853	7.859894622027151	471	41
RPS20P14	1.2098900554048662	1.0221823496202e-12	3.5387604065039446e-12	3.7584779144093603	2.548587859004494	471	41
RPS20P33	0.7617980143382902	1.2642375875589316e-11	3.846663468296535e-11	1.5318299296649536	0.7700319153266634	471	41
RPS21	1.328720739762078	1.4745302478548726e-18	1.1999977908952016e-17	11.09626131054152	9.767540570779442	471	41
RPS23	0.552954446852544	2.228888409322592e-06	4.0867208512837236e-06	7.1534886908959265	6.6005342440433825	471	41
RPS23P8	1.082440224858193	9.01943030111191e-11	2.5200886408516875e-10	4.50880653994291	3.426366315084717	471	41
RPS24	0.45678100314306747	1.9712083954243765e-05	3.330929864883774e-05	8.622064894060316	8.165283890917248	471	41
RPS24P8	0.13657914610737487	0.1254793977721142	0.1460939887719624	2.177897003466268	2.041317857358893	471	41
RPS25	0.32253226059483886	4.236933954894961e-06	7.565309122949929e-06	9.773239267401635	9.450707006806796	471	41
RPS26	0.4408530300105902	0.0005116259257380864	0.0007653311966511032	8.294606817452477	7.853753787441887	471	41
RPS26P28	0.8772672732596211	5.364274256432224e-08	1.1391563237673687e-07	1.4640776555567883	0.5868103822971672	471	41
RPS26P3	0.22774018397715712	0.013662177658134624	0.017794882829480725	1.2905004626697263	1.0627602786925692	471	41
RPS26P31	0.2671550581854356	0.03504301164497791	0.043565048572617955	1.3826726593213439	1.1155176011359083	471	41
RPS26P58	0.06972765569575867	0.8351878407129164	0.8532598365700876	1.25945656108082	1.1897289053850613	471	41
RPS26P8	0.5224630301802324	2.5324819981687968e-05	4.2411126350086234e-05	1.1259356386504273	0.6034726084701949	471	41
RPS27	0.18230473967176763	0.012750675757485848	0.016654464938447175	10.709311703444882	10.527006963773115	471	41
RPS27A	0.6038284596947658	2.0683153936615853e-13	7.769859726487667e-13	9.219430138807693	8.615601679112928	471	41
RPS27AP11	0.6925342568022965	1.4710704937592187e-06	2.7443894522232578e-06	2.1347120523402237	1.4421777955379271	471	41
RPS27AP12	0.7603131459809178	4.782930987023638e-12	1.5331670479154223e-11	1.2784992419028791	0.5181860959219613	471	41
RPS27AP16	0.46151381267681035	0.0002452213534654145	0.000376840598244277	4.690441058867827	4.228927246191017	471	41
RPS27AP5	1.025394950723193	1.4786448616986264e-11	4.4796999647183135e-11	1.9657243323599043	0.9403293816367112	471	41
RPS27L	-0.07987704891013792	0.5545055007208111	0.5874629352820914	4.569534691313768	4.649411740223906	471	41
RPS28	0.48080671860819457	2.9425093752032545e-08	6.39601735456733e-08	8.965270672761982	8.484463954153787	471	41
RPS28P4	-1.6420308309514962	0.01156274291870123	0.015166949615763993	4.321756560954053	5.963787391905549	471	41
RPS28P5	-0.7478904994668334	1.8307867356704005e-13	6.933760258471274e-13	0.4660261787870866	1.21391667825392	471	41
RPS28P7	-0.4142322834127494	0.7156350138326657	0.7421415751152441	8.423697147717187	8.837929431129936	471	41
RPS29	0.19487056781692225	0.01951870029919748	0.02495418010665458	6.933217049649214	6.738346481832291	471	41
RPS29P12	-0.7016408359422666	3.6231320596152097e-12	1.1752989261721028e-11	0.39906660907281366	1.1007074450150802	471	41
RPS29P16	1.1686764954787594	7.110719969080772e-10	1.8085917009746024e-09	2.1949683856671434	1.026291890188384	471	41
RPS29P17	0.5160923466126184	0.002769243304421044	0.0038656581986492556	1.238230630314595	0.7221382837019765	471	41
RPS29P5	0.46303703091037685	0.017332927082312648	0.022307087024744814	2.282215960611022	1.8191789297006453	471	41
RPS2P17	0.48603243247626526	1.7614363174941463e-07	3.5647730392311433e-07	1.49310493327786	1.0070725008015948	471	41
RPS2P46	1.1845703342692406	1.5878336891810345e-10	4.326011618218935e-10	5.212276188210669	4.027705853941429	471	41
